id,age,income,children,income_zscore,gender=FEMALE,gender=MALE,region=INNER_CITY,region=RURAL,region=SUBURBAN,region=TOWN,married=NO,married=YES,car=NO,car=YES,savings_acct=NO,savings_acct=YES,current_acct=NO,current_acct=YES,mortgage=NO,mortgage=YES,pep=NO,pep=YES,age_cat=mid-age,age_cat=old,age_cat=young
ID12613,0.9183673469387755,0.6698476096640695,0.0,1.2739027742300268,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
ID12614,0.14285714285714285,0.1633131661581712,1.0,-1.0100876634043858,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True
ID12615,0.3877551020408163,0.4968037140960932,0.0,0.49363875105178157,False,True,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False
ID12616,0.6122448979591837,0.20043210213248047,0.3333333333333333,-0.842716429508227,True,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False
ID12617,0.3469387755102041,0.26237901544654996,0.0,-0.5633945404160885,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True
ID12618,0.673469387755102,0.4921406176520742,0.3333333333333333,0.47261260401587435,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False
ID12619,0.1836734693877551,0.29239662336755057,1.0,-0.428043568076088,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True
ID12620,0.7755102040816326,0.41239822705975937,1.0,0.11304997225017371,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
ID12621,0.40816326530612246,0.12302470116176488,0.6666666666666666,-1.1917504703042867,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False
ID12622,0.3673469387755102,0.2105016373318898,0.6666666666666666,-0.7973123658720169,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False
ID12623,0.1836734693877551,0.13196717799555338,1.0,-1.1514283720955747,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True
ID12624,0.32653061224489793,0.1940397023946463,0.0,-0.87154009601686,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True
ID12625,0.5306122448979592,0.23561697153738848,0.0,-0.6840660034601714,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
ID12626,0.5102040816326531,0.24627842746622314,0.3333333333333333,-0.6359929381337944,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False
ID12627,0.2857142857142857,0.16342501164483586,0.6666666666666666,-1.0095833462245578,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True
ID12628,0.061224489795918366,0.09735358092253255,0.3333333333333333,-1.3075029011635857,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True
ID12629,0.24489795918367346,0.3581858593235,0.6666666666666666,-0.13139644417539545,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True
ID12630,0.7551020408163265,0.6622163060739499,0.3333333333333333,1.239492825114068,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False
ID12631,0.9387755102040817,0.9319463231140399,0.3333333333333333,2.455719653439039,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False
ID12632,0.3673469387755102,0.38937182240519763,0.3333333333333333,0.00922270301234724,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False
ID12633,0.8367346938775511,0.43109190963091165,0.3333333333333333,0.19734076981404688,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False
ID12634,0.8571428571428571,0.42501611865532823,0.0,0.16994470886061955,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False
ID12635,0.1836734693877551,0.15376500299659868,0.3333333333333333,-1.053140833110013,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True
ID12636,0.22448979591836735,0.08703970635225582,0.0,-1.3540087038695736,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True
ID12637,0.7142857142857143,0.5650156953631786,0.3333333333333333,0.8012101609401333,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False
ID12638,0.8775510204081632,0.8975546963145536,0.6666666666666666,2.300646000004841,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False
ID12639,0.5102040816326531,0.5810767072482242,0.0,0.873630107963439,True,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False
ID12640,0.02040816326530612,0.08909078050770623,0.0,-1.344760302664112,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True
ID12641,0.6122448979591837,0.28920128384853094,0.3333333333333333,-0.4424515219674825,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False
ID12642,0.42857142857142855,0.5570729451101928,0.6666666666666666,0.7653958824464996,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False
ID12643,0.2857142857142857,0.1654227441066462,0.6666666666666666,-1.0005754655202448,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
ID12644,0.9183673469387755,0.752914392260017,0.3333333333333333,1.6484552643253851,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False
ID12645,0.5714285714285714,0.2767227689363443,0.3333333333333333,-0.498717801784604,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False
ID12646,0.4489795918367347,0.5375929027327983,0.0,0.6775593471721434,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False
ID12647,0.1836734693877551,0.1766744000651113,0.0,-0.9498411572295448,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True
ID12648,0.08163265306122448,0.07403775456247852,0.6666666666666666,-1.4126351880882904,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
ID12649,0.4897959183673469,0.27052824967491684,0.3333333333333333,-0.5266492148212335,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False
ID12650,0.8163265306122449,0.8198840282752273,0.3333333333333333,1.950424874154724,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
ID12651,0.10204081632653061,0.051723891692960385,0.3333333333333333,-1.5132495689543204,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True
ID12652,0.8163265306122449,0.468567030462753,1.0,0.36631805995981204,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False
ID12653,0.5510204081632653,0.6210520048819694,0.6666666666666666,1.0538808267598212,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False
ID12654,0.6326530612244898,0.5909586861699959,0.0,0.9181884704827068,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False
ID12655,1.0,0.5348225760631043,1.0,0.6650677985640951,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False
ID12656,0.04081632653061224,0.04662614648076456,0.6666666666666666,-1.5362355701382977,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
ID12657,0.5102040816326531,0.23318218132768853,0.3333333333333333,-0.6950446005287355,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
ID12658,0.46938775510204084,0.34618225755468945,0.0,-0.18552131565970853,False,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False
ID12659,0.40816326530612246,0.45213778882161143,0.0,0.2922377456059955,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False
ID12660,1.0,0.34145893661785104,0.0,-0.20681901810013853,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False
ID12661,0.4489795918367347,0.19589461677348485,0.3333333333333333,-0.8631761895575581,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False
ID12662,0.14285714285714285,0.3144353463398737,0.0,-0.3286698074724348,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True
ID12663,0.7959183673469388,0.7895153975960791,0.0,1.813491121742648,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False
ID12664,0.2857142857142857,0.2999573782660818,0.3333333333333333,-0.39395172671971285,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True
ID12665,0.5306122448979592,0.31106621614157504,0.0,-0.34386139267402405,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False
ID12666,0.24489795918367346,0.34161724099897633,0.0,-0.206105215322536,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True
ID12667,0.5102040816326531,0.29631293610060866,0.0,-0.41038470805626315,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False
ID12668,0.02040816326530612,0.21262498087872353,0.6666666666666666,-0.787738098181128,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
ID12669,0.3877551020408163,0.4226002561433715,0.0,0.15905145777633392,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False
ID12670,0.6326530612244898,0.22248631140295713,0.3333333333333333,-0.7432728403719824,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False
ID12671,0.6326530612244898,0.4930026882492895,1.0,0.4764997256634718,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False
ID12672,0.4489795918367347,0.5360322280188774,0.0,0.6705221828320811,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False
ID12673,0.30612244897959184,0.39057631226158634,0.6666666666666666,0.014653811102802979,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True
ID12674,0.42857142857142855,0.29916929776004464,0.6666666666666666,-0.39750522315603953,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False
ID12675,0.5102040816326531,0.40360200970853244,0.0,0.07338736573816003,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False
ID12676,0.3877551020408163,0.4383274522682179,0.0,0.22996621198599887,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False
ID12677,0.12244897959183673,0.24341174160801804,0.3333333333333333,-0.6489189753890793,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True
ID12678,0.8979591836734694,0.6939288032928688,0.0,1.3824861424099242,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False
ID12679,0.0,0.022024957373964333,0.0,-1.6471636252681032,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True
ID12680,0.5918367346938775,0.34609278116535774,0.0,-0.185924769403571,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False
ID12681,0.9183673469387755,0.8064075074820329,0.6666666666666666,1.8896585333483682,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False
ID12682,0.04081632653061224,0.13130126717494991,0.6666666666666666,-1.1544309989970123,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True
ID12683,0.5714285714285714,0.2920060245141217,1.0,-0.4298047988425641,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False
ID12684,0.5918367346938775,0.41432541082998126,0.6666666666666666,0.1217397451949029,True,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False
ID12685,0.30612244897959184,0.3185736293464662,0.3333333333333333,-0.31001007181879753,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True
ID12686,0.04081632653061224,0.07747794966230406,1.0,-1.3971231675093645,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True
ID12687,0.04081632653061224,0.22972529543985307,0.3333333333333333,-0.7106318807483434,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True
ID12688,0.5102040816326531,0.4518487112560782,0.3333333333333333,0.2909342796642862,True,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False
ID12689,0.8163265306122449,0.7684540321072257,0.0,1.7185243174181075,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False
ID12690,0.22448979591836735,0.1309313167190591,0.3333333333333333,-1.1560991250533668,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
ID12691,0.14285714285714285,0.32356710015109463,0.0,-0.287494249420937,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True
ID12692,0.4489795918367347,0.45529183154555497,0.6666666666666666,0.3064594900771463,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False
ID12693,0.6122448979591837,0.2624719332354714,0.0,-0.5629755692205389,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False
ID12694,0.9591836734693877,0.7984527123304831,0.6666666666666666,1.8537899437738294,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False
ID12695,0.8367346938775511,0.44665219787565846,1.0,0.2675029276168915,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
ID12696,0.8775510204081632,0.722879577341068,0.6666666666666666,1.5130267047269494,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False
ID12697,0.24489795918367346,0.08015088472361001,0.0,-1.3850707627840588,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
ID12698,0.2653061224489796,0.18862466014028179,0.0,-0.8959568062463803,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True
ID12699,0.22448979591836735,0.1668664112345178,0.0,-0.9940658945375415,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True
ID12700,0.40816326530612246,0.3726586652979073,0.0,-0.06613780110564811,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False
